track_name,artists,Rank,Year,track_id,album_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
call me maybe,carly rae jepsen,17,2022,20I6sIOMTCkB6w7ryavxtO,Kiss,80,193400,False,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,4,electro
call out my name,the weeknd,36,2018,09mEdoA6zrmBPgTEN5qXmN,"My Dear Melancholy,",89,228373,False,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,3,pop
calling all the monsters,china anne mcclain,46,2011,0QTUoI90fBFdKkd4h8fsOu,A.N.T. Farm,64,206506,False,0.561,0.826,2,-5.842,1,0.0972,0.00289,0.0,0.432,0.499,141.98,4,disney
can i get it,adele,39,2021,6w8ZPYdnGajyfPddTWdthN,30,74,210384,False,0.703,0.68,9,-6.118,0,0.0431,0.0171,0.0,0.178,0.536,97.985,4,british
cardigan,taylor swift,50,2020,14MGlCeQzAJj3EeznSGeEC,Autumn Vibes 2022,0,239560,False,0.612,0.58,0,-8.572,0,0.0419,0.525,0.000414,0.26,0.534,130.045,4,pop
careless whisper,seether,47,2009,46eHxWRKmtYhUHPDRgclt6,Finding Beauty In Negative Spaces (Bonus Track Version),65,296973,False,0.469,0.943,2,-4.196,1,0.102,6.07e-05,0.00547,0.0717,0.358,134.031,4,grunge
carry me away,john mayer,11,2019,4Szq4dulKN9bOvLRW6uMdZ,Sob Rock,66,159133,False,0.677,0.713,4,-6.626,1,0.0288,0.0117,0.15,0.0952,0.744,119.997,4,singer-songwriter
castle,halsey,50,2016,16w8ZGVSjI4TlTLV8VimBY,BADLANDS (Deluxe),67,277623,False,0.626,0.571,7,-7.461,0,0.0327,0.25,0.0,0.0946,0.164,129.959,4,indie-pop
centuries,fall out boy,46,2015,04aAxqtGp5pv12UXAg4pkq,American Beauty/American Psycho,80,228360,False,0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042,4,emo
chandelier,sia,48,2015,4VrWlk8IQxevMvERoX08iC,1000 Forms Of Fear,80,216120,False,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,5,dance
chanel,frank ocean,42,2017,6Nle9hKrkL1wQpwNfEkxjh,Chanel,79,210285,True,0.776,0.503,0,-5.732,0,0.237,0.874,0.0,0.112,0.473,110.134,4,soul
changes,xxxtentacion,47,2018,7AFASza1mXqntmGtbxXprO,?,80,121886,False,0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,4,emo
chasing cars,snow patrol,50,2022,5hnyJvgoWiQUYZttV4wXy6,Eyes Open,80,267960,False,0.56,0.595,9,-4.53,1,0.0274,0.199,6.47e-05,0.132,0.144,104.011,4,rock
chasing pavements,adele,48,2009,0Z5ok0QLLttAKsujOZYOXf,19,74,210506,False,0.616,0.47,5,-6.092,0,0.0253,0.291,0.0,0.111,0.325,80.03,4,british
chillin' it,cole swindell,37,2014,5IoDSNO8QBvxCHGgQeIlKO,Chillin' It - Mellow Day Country,1,196746,False,0.576,0.849,9,-3.057,1,0.0386,0.511,4.01e-05,0.109,0.666,137.99,4,country
christmas lights,coldplay,15,2010,6iH0uLBUSL8vcyiL8W9cRe,Merry Christmas,1,242495,False,0.315,0.418,7,-9.146,1,0.0299,0.131,0.000679,0.0836,0.237,129.116,4,pop
classic,mkto,47,2021,6FE2iI43OZnszFLuLtvvmg,MKTO,82,175426,False,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,4,rock
collide,howie day,50,2005,5aDpULK8MbJmHl42kR5KNI,Stop All The World Now,56,249120,False,0.636,0.625,11,-7.895,1,0.0277,0.222,5.35e-05,0.119,0.342,93.931,4,acoustic
colors,black pumas,18,2021,6d4FWjx72iuRWzn1HwywLK,Black Pumas,67,246586,False,0.391,0.692,1,-6.543,0,0.0462,0.0946,1.58e-05,0.191,0.56,180.008,4,soul
come & get it,selena gomez,44,2013,1tvmqQlkFrVun9HO4dlNdr,Almorzando solo,0,231413,False,0.552,0.783,7,-4.138,0,0.0504,0.00887,0.00026,0.0954,0.575,79.984,4,dance
come back as a country boy,blake shelton,38,2021,1SXRVPBqTOBlcMSbYwHfFH,New Country,1,221733,False,0.494,0.796,7,-3.965,0,0.0324,0.0197,0.000178,0.309,0.447,76.069,4,country
come on get higher,matt nathanson,48,2009,38YgZVHPWOWsKrsCXz6JyP,Some Mad Hope,71,215173,False,0.672,0.623,9,-5.699,1,0.0297,0.241,0.0,0.0848,0.617,92.018,4,acoustic
come with me now,kongos,45,2014,2kWowW0k4oFymhkr7LmvzO,Lunatic,67,211960,False,0.654,0.726,10,-3.803,0,0.0401,0.0311,6.35e-05,0.0618,0.728,103.987,4,blues
connection,onerepublic,48,2018,3T4UodGkfZObJ43RtA5KFU,Connection,63,148459,False,0.611,0.602,5,-4.89,1,0.0437,0.000837,0.0,0.112,0.624,168.154,4,piano
conversations in the dark,john legend,17,2020,0QjQC8sGqxUkaJFBsJjtGm,Bigger Love,60,235653,False,0.361,0.357,8,-8.423,0,0.0312,0.704,0.0,0.219,0.153,122.962,4,soul
cool for the summer,demi lovato,41,2015,3uwnnTQcHM1rDqSfA4gQNz,Confident,81,214739,True,0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06,4,dance
cool kids,echosmith,49,2014,13P5rwmk2EsoFRIz9UCeh9,Talking Dreams (Deluxe Edition),77,237626,False,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,4,indie-pop
coronavirus,imarkkeyz,38,2020,3ZLGYdkjnOMdzHr0bGCGs9,Coronavirus,32,154853,True,0.717,0.831,11,-3.878,0,0.203,0.000898,0.000185,0.854,0.821,83.986,4,club
counting stars,onerepublic,36,2022,2tpWsVSb9UEmDRxAl1zhX1,Native,83,257266,False,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,4,piano
country again,thomas rhett,45,2021,3ovpz51ql3sXfcDc66DNFb,Country USA,0,221240,False,0.467,0.481,2,-6.947,1,0.0255,0.227,0.000189,0.11,0.248,147.886,4,country
country girl (shake it for me),luke bryan,28,2022,43WFp6WBAvNgc7iaFFEUJp,Tailgate Country,2,225560,False,0.644,0.904,2,-4.532,1,0.0464,0.0295,0.0,0.0834,0.672,105.969,4,country
country on,luke bryan,29,2022,6AHJTA1BN7ePfChCwqph3z,Country USA,0,236455,False,0.52,0.751,5,-5.064,1,0.0551,0.171,7.4e-06,0.0624,0.519,156.044,4,country
coward of the county,kenny rogers,20,2020,0JkIre0YxNmKGMU5V7ZiDx,Kenny,64,258733,False,0.652,0.433,7,-12.843,1,0.0588,0.134,7.37e-06,0.146,0.675,91.471,4,country
crawling,linkin park,48,2023,57BrRMwf9LrcmuOsyGilwr,Hybrid Theory (Bonus Edition),76,208960,False,0.58,0.702,4,-5.565,1,0.0337,0.0466,3.2e-06,0.536,0.299,105.076,4,alternative
crawling back to you,daughtry,25,2011,571pa5LGKPGLNTLcobbrgr,Break The Spell (Expanded Edition),50,225440,False,0.426,0.908,0,-3.437,0,0.0504,0.00686,0.0,0.167,0.16,150.979,4,grunge
crazy,gnarls barkley,19,2023,1vxw6aYJls2oq3gW0DujAo,St. Elsewhere,76,177466,False,0.855,0.587,8,-4.589,1,0.0336,0.0505,0.00714,0.105,0.64,111.97,4,soul
crazy bitch,buckcherry,49,2006,5XfQTbialQHn9PhDb0p85H,15,68,204960,True,0.661,0.978,1,-3.064,0,0.107,0.0247,0.0,0.0856,0.592,98.019,4,grunge
crazy train,ozzy osbourne,7,2025,7ACxUo21jtTHzy7ZEV56vU,Blizzard Of Ozz (40th Anniversary Expanded Edition),78,293183,False,0.454,0.913,9,-4.008,1,0.107,0.408,0.000271,0.248,0.521,137.688,4,hard-rock
creep,radiohead,41,2023,70LcF31zb1H0PyJoS1Sx1r,Pablo Honey,85,238640,True,0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,4,alt-rock
criminal,britney spears,43,2011,6T689Jvh5KrSXyaPtUWZtQ,Femme Fatale (Deluxe Version),72,225080,False,0.696,0.734,7,-5.294,1,0.0298,0.0485,0.0,0.183,0.711,107.987,4,dance
cupid shuffle,cupid,44,2008,07Tx168RSsUS1HqkDIOZbH,Time for a Change,63,231360,False,0.785,0.582,5,-4.877,0,0.237,0.191,0.0,0.2,0.861,71.774,4,kids
dna,bts,43,2022,3uRLwBjI2TahxslcMTvpFs,Love Yourself 承 'Her',73,223122,False,0.599,0.775,1,-4.018,0,0.0543,0.0217,0.0,0.0678,0.696,129.817,4,k-pop
dancing queen,abba,45,2023,0GjEhVFGZW8afUYGChu3Rr,Arrival,83,230400,False,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,4,swedish
dancing with the devil,demi lovato,20,2021,2Wpr8kAVSHp5RvTXhBWtwp,Halloween Party 2022,2,243992,False,0.392,0.642,0,-5.813,0,0.0431,0.269,0.0,0.11,0.129,75.279,4,dance
danger,bts,16,2024,0zzRxtfO5FGxKdqq4OKmlw,Dark & Wild,66,245140,False,0.738,0.868,1,-3.363,1,0.0702,0.000907,0.000209,0.275,0.377,111.991,4,k-pop
dangerous night,thirty seconds to mars,36,2018,3tUwMETMLT2pSeeaMhBJMz,10's Music Grandi Successi,0,199773,False,0.298,0.715,2,-6.533,1,0.0696,0.00212,1.69e-06,0.242,0.242,88.035,4,grunge
dani california,red hot chili peppers,32,2007,10Nmj3JCNoMeBQ87uw5j8k,Stadium Arcadium,78,282160,False,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,4,alt-rock
darl+ing,seventeen,45,2022,6vo0dV9t7PCQZKsLFwVwZ5,Darl+ing,70,176546,False,0.71,0.686,0,-4.926,1,0.0713,0.296,0.0,0.492,0.483,96.06,4,k-pop
daughters,john mayer,48,2005,5FPnjikbwlDMULCCCa6ZCJ,Heavier Things,67,237906,False,0.674,0.413,2,-7.816,1,0.0274,0.836,1.95e-05,0.098,0.503,124.893,3,singer-songwriter
day drinking,little big town,50,2014,7thLVTvGXOpJcMEmQPNxU8,Tailgate Country,0,178840,False,0.591,0.959,9,-2.515,1,0.057,0.103,0.0,0.779,0.86,163.883,4,country
daydream believer,the monkees,49,2012,7uEcCGtM1FBBGIhPozhJjv,"The Birds, The Bees, & The Monkees",70,179613,False,0.51,0.488,7,-10.304,1,0.0304,0.256,0.0,0.11,0.649,125.683,4,psych-rock
december,collective soul,33,2023,7GNLvWRG9itrCk0zarYKmQ,Collective Soul,64,285000,False,0.683,0.645,0,-5.707,1,0.0272,0.589,0.00432,0.18,0.366,121.995,4,grunge
decode,paramore,49,2009,1ZLtE9tSJdaUiIJ9YoKHQe,Decode,73,261959,False,0.28,0.87,10,-4.219,0,0.0592,0.000686,0.00608,0.101,0.284,164.057,4,emo
deja vu,olivia rodrigo,50,2021,6HU7h9RYOaPRFeh0R3UeAr,SOUR,87,215506,True,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,4,pop
demons,imagine dragons,40,2022,5qaEfEh1AtSdrdrByCP7qR,Night Visions,84,177506,False,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.269,0.428,89.938,4,rock
deutschland,rammstein,43,2019,2bPGTMB5sFfFYQ2YvSmup0,Rammstein,77,322339,False,0.521,0.895,7,-5.242,1,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,4,alt-rock
devil,shinedown,11,2018,2hEYslbdYWFSIA6JboUvnR,ATTENTION ATTENTION,65,207986,False,0.354,0.942,7,-3.245,1,0.237,0.00039,6.36e-06,0.431,0.242,119.992,4,grunge
diamonds,sam smith,21,2020,3tj1y5eQNFMcXnkH0AcXTm,pov: it's 2020,3,213869,False,0.653,0.667,10,-6.764,0,0.0423,0.154,0.0,0.107,0.556,104.181,4,dance
didn't i,onerepublic,9,2020,1HWaIZ9Tf67sTXOhyiUuon,pov: it's 2020,0,207616,False,0.611,0.61,4,-6.745,1,0.0314,0.0186,0.0,0.125,0.242,123.943,4,piano
die a happy man,thomas rhett,33,2016,5eUtyONoPyfZYGrFHmZzlc,Mientras hago aromaterapia,1,228320,False,0.59,0.389,2,-9.245,1,0.0387,0.411,1.48e-06,0.117,0.389,166.055,4,country
dionysus,bts,50,2020,2Wkm4JBcIV2uSuu4qlbqFN,MAP OF THE SOUL : PERSONA,68,249215,False,0.502,0.91,7,-2.769,1,0.107,0.04,0.0,0.319,0.588,176.084,4,k-pop
dirt on my boots,jon pardi,48,2017,7HUlOKnGX8VZjwSCdd6N7X,Country USA,0,201893,False,0.683,0.796,11,-4.179,1,0.0284,0.112,0.0,0.197,0.533,90.031,4,country
dirty little secret,the all-american rejects,49,2007,2vYGlPIhtLGM23rXY8hfgX,OO's Music Grandi Successi,1,194080,False,0.459,0.955,10,-4.26,1,0.0448,0.000311,4.29e-06,0.421,0.485,143.865,4,punk-rock
dis-ease,bts,5,2020,0hxeouHqP3qzpTHerA7ha2,BE,69,239722,False,0.731,0.845,8,-5.352,1,0.132,0.0132,0.0,0.0782,0.484,101.085,4,k-pop
do re mi,blackbear,46,2017,6Se3x9ANMLv0dCDsjGmEjh,digital druglord,73,212027,True,0.745,0.593,8,-6.35,1,0.0524,0.00522,5.06e-06,0.123,0.17,111.001,3,electro
do ya wanna taste it,wig wam,33,2022,5XW4BwCrfYpci5zMbJxs4N,Non Stop Rock'n Roll,63,176973,False,0.559,0.793,2,-3.536,0,0.028,0.0191,0.0,0.394,0.69,92.034,4,metal
do you know? (the ping pong song),enrique iglesias,50,2007,4MloswMM3eu7dHZ7MOzW3i,Insomniac (New International Version Spanish),55,218053,False,0.755,0.765,8,-4.328,1,0.0486,0.0503,0.0,0.0326,0.691,114.993,4,latin
dog days are over,glee cast,8,2010,2zphznHEwLRNCC6P1lJoIX,Glee The 3D Concert Movie (Motion Picture Soundtrack),20,178893,False,0.382,0.81,7,-5.696,1,0.0677,0.312,4.69e-06,0.741,0.352,150.06,4,club
doin' time,lana del rey,15,2019,3TmDnZuy3pHQbFJG5fRu2a,Frühstücksmusik Herbst/Winter 2022/2023,0,202192,True,0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,4,pop
don't let the light go out,panic! at the disco,46,2022,5LVbt2iunaRTbRQNSPo9JE,All That Really Matters - Just Hits,2,229517,False,0.492,0.59,4,-4.032,0,0.0313,0.00109,0.0023,0.271,0.179,117.637,4,rock
don't shut me down,abba,32,2021,2RGHyqxfD4jVipJCL02ALC,pov: it's 2021,0,238800,False,0.719,0.604,0,-7.395,1,0.0281,0.105,0.0,0.107,0.565,99.993,4,swedish
don't start now,dua lipa,43,2022,3PfIrDoz19wz7qK7tYeu62,Future Nostalgia,81,183290,False,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,4,dance
don't stop believin',journey,14,2024,4bHsxqR3GMrXTxEPLuK5ue,Escape (Bonus Track Version),83,250986,False,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,4,hard-rock
don't you (forget about me),simple minds,24,2021,0noX7fsnpaVbMCdiRzYJrX,Rock Workout 2023,2,260733,False,0.638,0.858,2,-5.527,1,0.031,0.127,0.00105,0.333,0.743,111.12,4,synth-pop
drag me down,one direction,43,2016,2K87XMYnUMqLcX3zvtAF4G,Made In The A.M. (Deluxe Edition),80,192120,False,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113,4,pop
dreamer,ozzy osbourne,18,2025,78PKCefXwDLbl4FVO1Pjzh,Down To Earth,63,284906,False,0.493,0.636,1,-7.408,1,0.0256,0.0629,2.49e-06,0.0921,0.279,79.419,4,hard-rock
drink in my hand,eric church,37,2011,3RzDfzK5TNMfVvQRTfJmxz,Tailgate Country,0,191306,False,0.626,0.913,0,-4.452,1,0.0317,0.00635,0.0,0.293,0.946,113.045,4,country
drive,the cars,27,2019,6cE1curXkmm1ad2TeQmzdx,80's,0,234493,False,0.579,0.608,6,-9.961,1,0.029,0.124,0.00148,0.151,0.499,111.441,5,hard-rock
drivers license,olivia rodrigo,28,2022,5wANPM4fQCJwkGd4rN57mH,SOUR,88,242013,True,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,4,pop
drunk last night,eli young band,31,2013,1P3LDx6pTNu44IYNE6ziCU,Sad Country Songs,1,220360,False,0.525,0.858,7,-4.551,1,0.0355,0.0466,0.0,0.102,0.57,87.029,4,country
drunk on your love,brett eldredge,35,2016,3AiKS1mpEoLLoSR5SuUf9k,Single Saturday Night - Country Songs,0,173960,False,0.443,0.831,11,-5.606,1,0.0615,0.414,0.0,0.204,0.586,182.056,4,country
dura,daddy yankee,26,2018,0bhhXULPNfCsVhZp35HrC3,El perreo es el futuro,0,200480,False,0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.838,95.002,4,hip-hop
dynamite,bts,4,2022,5QDLhrAOJJdNAmCTJ8xMyW,BE,85,199053,False,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,4,k-pop
earth,lil dicky,45,2019,7lakl3bPRdQqUGX9m755jX,Earth,40,281500,True,0.694,0.664,2,-4.649,1,0.05,0.639,0.0,0.0929,0.676,95.941,4,comedy
easy,commodores,26,2022,2w8OZpyOHhT0ykCqLfejQB,On air 70's Hits,1,256545,False,0.568,0.575,10,-7.769,0,0.029,0.126,0.0001,0.114,0.333,133.093,4,disco
easy,sheryl crow,49,2013,1kvZL6kWs8JTgw9dJQJYWY,Chillin' It - Mellow Day Country,0,253360,False,0.521,0.57,9,-5.567,1,0.0245,0.0254,1.17e-06,0.0757,0.608,169.995,4,singer-songwriter
easy on me,adele,50,2023,0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,85,224694,False,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,4,british
edging,blink-182,2,2022,2wVWGFVkL5I3JGsoWBx2AZ,EDGING,78,151533,True,0.606,0.905,5,-3.117,1,0.0518,0.0044,0.0,0.151,0.706,143.952,4,punk-rock
emotionally scarred,lil baby,49,2020,0nsZBSzz5WG7onOtEL5mqj,Drippy Drippy,2,197529,True,0.585,0.641,6,-4.269,0,0.133,0.0286,0.0,0.316,0.266,88.284,4,hip-hop
empire state of mind,glee cast,10,2010,7pYVIpuFrH2cDMseplG8Jn,"Glee: The Music, Volume 4",47,277346,False,0.508,0.883,6,-4.567,1,0.329,0.0617,0.0,0.158,0.717,173.566,4,club
empire state of mind (part ii) broken down,alicia keys,26,2009,5sra5UY6sD658OabHL3QtI,The Element Of Freedom,72,216480,False,0.484,0.368,6,-7.784,1,0.0341,0.74,3.82e-05,0.118,0.142,92.923,4,soul
enter sandman,metallica,50,2023,5sICkBXVmaCQk5aISGR3x1,Metallica,81,331266,False,0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,4,hard-rock
epiphany,bts,19,2018,6L88EH68XwlaXwvChlTS41,Love Yourself 結 'Answer',72,240361,False,0.508,0.559,2,-6.366,0,0.0276,0.288,0.0,0.131,0.329,135.866,4,k-pop
euphoria,bts,18,2021,5YMXGBD6vcYP7IolemyLtK,Love Yourself 結 'Answer',78,228615,False,0.637,0.799,2,-4.518,1,0.0338,0.394,0.0,0.0921,0.57,104.996,4,k-pop
evermore,dan stevens,46,2017,3Yn97I3qIj7Px0Bi4rkD2q,Beauty and the Beast (Original Motion Picture Soundtrack/Deluxe Edition),64,194541,False,0.285,0.396,1,-8.741,1,0.0318,0.674,6.6e-05,0.102,0.219,79.442,3,disney
every breath you take,the police,45,2022,1JSTJqkT5qHq8MDJnJbRE1,Synchronicity (Remastered 2003),86,253920,False,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,4,rock
every little thing,carly pearce,47,2017,5YzfH7DTvRUf6l3ebJG0c0,Sad Country Songs,2,181053,False,0.639,0.427,0,-6.512,1,0.0368,0.434,1.14e-05,0.0903,0.322,139.899,4,country
every rose has its thorn,poison,33,2021,5qaSekPPKHIEA1Yn0qkCaC,Open Up And Say . . . Ahh!,56,260224,False,0.459,0.704,6,-5.564,1,0.0356,0.233,1.66e-06,0.374,0.342,140.367,4,hard-rock
everybody hates me,the chainsmokers,42,2018,6ufrOaf4v6Qady6GiIpQ0s,Sick Boy,59,223466,False,0.475,0.752,11,-6.596,0,0.0467,0.00703,0.0,0.406,0.515,154.957,4,edm
everybody hurts,r.e.m.,37,2023,6PypGyiu0Y2lCDBN1XZEnP,Automatic For The People,75,320266,False,0.467,0.324,2,-10.451,1,0.0255,0.615,0.0248,0.118,0.166,94.301,3,alt-rock
everybody talks,neon trees,32,2012,2iUmqdfGZcHIhS3b9E9EWq,Picture Show,80,177280,False,0.471,0.924,8,-3.906,1,0.0586,0.00301,0.0,0.313,0.725,154.961,4,alt-rock
everybody wants to rule the world,tears for fears,24,2023,4RvWPyQ5RL0ao9LPZeSouE,Songs From The Big Chair (Super Deluxe Edition),87,251488,False,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,4,synth-pop
everyday people,sly & the family stone,14,2025,4ZVZBc5xvMyV3WzWktn8i7,Stand,67,141506,False,0.807,0.497,7,-10.656,1,0.0297,0.307,0.0327,0.043,0.765,114.524,4,psych-rock
everything i own,bread,27,2021,52VIdyKqp1pJRSyUQaxKUA,Baby I'm-a Want You,70,187000,False,0.365,0.338,2,-13.406,1,0.0322,0.735,0.0,0.104,0.446,79.241,4,folk
everything i wanted,billie eilish,22,2021,3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,86,245425,False,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,4,electro
everytime we touch,cascada,38,2006,5YJtMNWKe55yr49cyJgxva,Everytime We Touch (Premium Edition),71,197124,False,0.633,0.976,8,-5.362,1,0.0519,0.00281,1.29e-05,0.382,0.493,142.027,4,german
ex's & oh's,elle king,48,2016,70eDxAyAraNTiD6lx2ZEnH,Love Stuff,73,202173,False,0.612,0.921,7,-2.882,1,0.085,0.0183,0.0,0.0576,0.446,139.988,4,blues
face down,the red jumpsuit apparatus,49,2007,4wzjNqjKAKDU82e8uMhzmr,Don't You Fake It,76,192000,False,0.545,0.932,7,-2.189,0,0.0399,0.000665,0.0,0.127,0.464,92.956,4,punk-rock
failure,breaking benjamin,24,2015,4wh0E9OwMCxcaIKTg0Mts9,Dark Before Dawn,61,214853,False,0.462,0.89,1,-4.853,1,0.0382,2.99e-05,0.00909,0.0685,0.383,155.008,4,grunge
fake love,bts,13,2024,6m1TWFMeon7ai9XLOzdbiR,Love Yourself 轉 'Tear',76,242333,False,0.557,0.719,2,-4.515,0,0.0371,0.00267,0.0,0.306,0.345,77.502,4,k-pop
fall for you,secondhand serenade,43,2009,2fywBLXK9GQi8YR8C8d3c4,A Twist in My Story,52,183600,False,0.396,0.451,0,-7.109,1,0.0362,0.177,0.0,0.103,0.358,169.518,4,piano
fall in love,bailey zimmerman,20,2023,4N6gKsA1p5m8gjvgc0sEKB,New Country,1,232058,False,0.524,0.643,9,-6.055,1,0.0297,0.451,0.0,0.221,0.397,135.962,4,country
fall to pieces,velvet revolver,48,2004,4A9O9e4iTm4bYnOPSzWaGb,Contraband,54,271440,False,0.458,0.884,6,-4.679,1,0.0495,0.000468,0.483,0.128,0.25,132.814,4,grunge
falling,trevor daniel,45,2020,0Aqi7ArnBrGblW5T6p2jmD,Nicotine,79,159381,False,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,4,pop
fame,irene cara,21,2022,5CI1FP2Volc9wjz2MBZsGx,Fame (Original Motion Picture Soundtrack),66,316066,False,0.7,0.73,0,-8.763,0,0.0311,0.132,0.0,0.133,0.961,130.519,4,disco
fancy like,walker hayes,33,2022,58UKC45GPNTflCN6nwCUeF,Country Stuff The Album,77,161853,False,0.647,0.765,1,-6.459,1,0.06,0.111,0.0,0.315,0.855,79.994,4,country
far away,nickelback,34,2023,0ADZ5dmXhlfzjMw6lefoPl,All the Right Reasons,73,238173,False,0.518,0.797,6,-5.153,1,0.0309,0.000681,0.0,0.107,0.293,132.918,4,alt-rock
far behind,candlebox,33,2023,3mhOmh4tRKsMfnRmgZfeBm,Candlebox,67,299733,False,0.552,0.645,7,-6.595,1,0.0268,0.00187,1.38e-06,0.0424,0.588,89.518,4,grunge
fast car,tracy chapman,17,2024,2M9ro2krNb7nr7HSprkEgo,Tracy Chapman,78,296800,False,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,4,folk
fat bottomed girls,glee cast,33,2011,71WLu8I7YigziuM35wmsup,Glee The 3D Concert Movie (Motion Picture Soundtrack),18,140546,False,0.391,0.892,7,-5.226,1,0.0545,0.0112,0.0,0.733,0.414,90.155,3,club
feed the wolf,breaking benjamin,39,2018,7rOv6HovIJvYHXCg0cVfTk,Ember,54,198040,False,0.4,0.982,8,-2.147,1,0.123,3.15e-05,8.2e-05,0.133,0.384,155.046,3,grunge
feel again,onerepublic,45,2013,75hLNJfiXV5k2YGrbGEW51,Native,59,185080,False,0.467,0.815,7,-7.929,0,0.0524,0.0198,1.23e-06,0.118,0.335,140.047,4,piano
feeling good,nina simone,43,2022,61T3ukOW74kzMkVy5pOLDR,Coffee Break,1,175021,False,0.428,0.414,7,-5.729,0,0.0403,0.897,0.0,0.238,0.508,79.108,4,blues
feelings,lauv,26,2019,0s26En1JoJhVj32vizElpA,~how i'm feeling~,72,189906,False,0.7,0.392,9,-8.911,1,0.033,0.0578,0.0,0.0802,0.25,103.044,4,electro
feels like tonight,daughtry,37,2008,2tVCFmn2zKg2wGXS1TCIIA,Daughtry,49,238733,False,0.483,0.903,6,-3.151,1,0.0451,0.000849,0.0,0.118,0.318,130.986,4,grunge
fever,the black keys,41,2014,3Hx7RXqCS7Kzjy2ot2q1Gk,Turn Blue,62,246306,False,0.609,0.674,9,-6.506,0,0.0355,0.00378,0.000302,0.129,0.743,127.541,4,garage
fight song,rachel platten,47,2016,37f4ITSlgPX81ad2EvmVQr,Wildfire,77,204013,False,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924,4,rock
film out,bts,1,2021,3UHPGOkUcE4hE7sqBF4Snt,Film out,70,214620,False,0.499,0.709,10,-6.404,1,0.134,0.296,0.0,0.331,0.314,164.032,4,k-pop
filter,bts,35,2020,4bZZVcgWWMWPBwzTTp642w,MAP OF THE SOUL : 7,76,180220,False,0.779,0.762,10,-5.188,0,0.0631,0.0224,0.0,0.121,0.859,110.043,4,k-pop
final masquerade,linkin park,47,2014,3aYBjxTMvrEOP0A0UXg9ER,The Hunting Party,64,217613,False,0.466,0.852,3,-4.487,1,0.0585,0.00774,2.6e-06,0.0989,0.428,164.032,4,alternative
fingers crossed,lauren spencer smith,49,2022,3yMC1KsTwh0ceXdIe4QQAQ,Fingers Crossed,81,175344,False,0.56,0.473,5,-7.23,1,0.0533,0.618,0.0,0.31,0.441,109.414,4,singer-songwriter
fireflies,owl city,50,2021,3DamFFqW32WihKkTVlwTYQ,Ocean Eyes,79,228346,False,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,4,indie-pop
firework,katy perry,49,2022,4CqnZVnY48DT8Xwv3F3mco,Del gusto de mamá,1,227973,False,0.637,0.867,8,-3.686,1,0.05,0.143,0.0,0.11,0.652,124.069,4,dance
